workflow_id,workflow_version,method,model_flag,preset,stage,stage_role,stage_root,budget,objective_metric,objective_direction,config_group_id,rank,is_winner,is_shortlisted,n_dataset_seeds,dataset_seeds,member_cfg_ids,member_statuses,all_completed,objective_mean,objective_std,objective_min,objective_max,mean_final_round_seconds,mean_final_train_seconds,mean_final_candidate_generation_seconds,mean_final_candidate_simulation_seconds,mean_final_acquisition_seconds,mean_final_selected_simulation_seconds,mean_final_eval_seconds,active.marker.pca_explained_variance,active.marker.k_density,active.marker.preselect_factor,active.marker.greedy_score_weight,active.marker.weights.diversity,active.marker.weights.sparsity,qbc_P
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_ab1931d8ac,33,False,False,2,s01;;s02,cfg_00028_a361f51009;;cfg_00076_ebf190f0d4,completed,True,0.00839416268086432,0.002000400895186282,0.006393761785678038,0.010394563576050602,85.13687510800082,73.74815563599986,0.002556578503572382,8.407228010502877,2.90756869399047,0.0,0.03754496249894146,0.9,10,3,0.9,0.6,0.4,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_e8c02b14a0,34,False,False,2,s01;;s02,cfg_00038_6b1744a79b;;cfg_00086_cc34ced193,completed,True,0.00869527294140849,0.0012572119115603743,0.007438061029848115,0.009952484852968863,94.53532514249673,73.43874457650236,0.004413834525621496,16.744753732476966,4.2770199030055664,0.0,0.0350513525045244,0.95,10,3,0.7,0.6,0.4,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_1ece21e650,35,False,False,2,s01;;s02,cfg_00045_e2dd0cf614;;cfg_00093_cc5d655190,completed,True,0.008728759694832913,0.0028681747212986972,0.005860584973534215,0.01159693441613161,80.7135105454945,74.18922323602601,0.002196327506680973,4.204435335472226,2.2440487849671626,0.0,0.03941508549905848,0.95,20,3,0.9,0.6,0.4,2048
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_b95ea5d678,36,False,False,2,s01;;s02,cfg_00002_20bebec77e;;cfg_00050_6bea723dc2,completed,True,0.008768175380593463,0.0016989340687310495,0.007069241311862413,0.010467109449324512,94.35106130050553,73.29569372648257,0.004795204513357021,16.708627216503373,4.268997320003109,0.0,0.03820555850688834,0.9,10,3,0.7,0.8,0.2,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_365ba6f8dd,37,False,False,2,s01;;s02,cfg_00037_1cbba5c284;;cfg_00085_ada6123646,completed,True,0.008912333030591609,0.0006461093849646701,0.008266223645626939,0.009558442415556279,86.70084684698668,75.14151181951456,0.003064260963583365,8.549960965523496,2.9352333715069108,0.0,0.03713248901476618,0.95,10,3,0.7,0.6,0.4,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_840270cc18,38,False,False,2,s01;;s02,cfg_00008_4c014a225c;;cfg_00056_b930ab2ac3,completed,True,0.008954082202846329,0.0016621294771923122,0.007291952725654016,0.01061621168003864,94.61294928798452,73.47033740200277,0.004843565504415892,16.80379152399837,4.26367946100072,0.0,0.03538398799719289,0.9,20,3,0.7,0.8,0.2,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_fc78e5e745,39,False,False,2,s01;;s02,cfg_00043_f938643dcd;;cfg_00091_a1437397f8,completed,True,0.009143911706675539,0.00233797220181259,0.006805939504862949,0.011481883908488128,85.4858148284984,74.11210835800739,0.002941107493825257,8.38601417800237,2.913390738001908,0.0,0.03757806851353962,0.95,20,3,0.7,0.6,0.4,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_385b873195,40,False,False,2,s01;;s02,cfg_00029_445c5dbb16;;cfg_00077_b073727c9d,completed,True,0.009517065503717382,0.0034664481578592396,0.006050617345858143,0.012983513661576622,94.73114274599357,73.62978031800594,0.005198092010687105,16.767025758497766,4.261381907504983,0.0,0.03357020000112243,0.9,10,3,0.9,0.6,0.4,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_310aa4608a,41,False,False,2,s01;;s02,cfg_00034_6e372e59ec;;cfg_00082_1d8d408138,completed,True,0.009972452157533625,0.002040674584874647,0.007931777572658978,0.012013126742408273,85.4993160180311,74.07404827349819,0.0031733865180285648,8.422406204976141,2.928041928986204,0.0,0.03776401799404994,0.9,20,3,0.9,0.6,0.4,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_6558f16ff7,42,False,False,2,s01;;s02,cfg_00017_206bc0c998;;cfg_00065_25c663b610,completed,True,0.00998781501168628,0.0024493974607576064,0.007538417550928673,0.012437212472443886,94.99278939601209,73.75119554449338,0.004992652000510134,16.899238212485216,4.268120467997505,0.0,0.03486975299892947,0.95,10,3,0.9,0.8,0.2,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_c3ba86e8fc,43,False,False,2,s01;;s02,cfg_00014_e1d3d1f5ef;;cfg_00062_5fe7b10e76,completed,True,0.010272483834931215,0.003750248360845362,0.0065222354740858525,0.014022732195776577,94.21673130099953,73.01692117098719,0.004518619491136633,16.83507605449995,4.290790765007841,0.0,0.03465748150483705,0.95,10,3,0.7,0.8,0.2,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_8c06a0fe8d,44,False,False,2,s01;;s02,cfg_00041_d0800c1c57;;cfg_00089_37df2344ed,completed,True,0.010320581946811512,0.0013236881975658317,0.00899689374924568,0.011644270144377343,94.90329270900111,73.76222303701798,0.005097376502817497,16.80442122599925,4.25914268248016,0.0,0.037824548984644935,0.95,10,3,0.9,0.6,0.4,8192
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_9ecf0deff7,45,False,False,2,s01;;s02,cfg_00031_3ccc636d76;;cfg_00079_6945291176,completed,True,0.011308943127713742,0.004667739516727535,0.006641203610986209,0.015976682644441277,86.66847372849588,75.09424628899433,0.002080861508147791,8.563985701999627,2.935568209984922,0.0,0.038668046006932855,0.9,20,3,0.7,0.6,0.4,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_6ee37945b1,46,False,False,2,s01;;s02,cfg_00040_c19b90dd01;;cfg_00088_e021b885a0,completed,True,0.01141325963188212,0.0003647372492866681,0.011048522382595452,0.011777996881168788,87.20991818052426,75.80419306500698,0.0028692040068563074,8.405674959009048,2.9253931035054848,0.0,0.03801193748950027,0.95,10,3,0.9,0.6,0.4,4096
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_271fe68bff,47,False,False,2,s01;;s02,cfg_00018_7d05bc2dda;;cfg_00066_4d05970b3d,completed,True,0.012893390596628473,0.006336727986855203,0.0065566626097732705,0.019230118583483675,81.49826552800369,74.9199089629983,0.0020100760011700913,4.248084461985854,2.25412316499569,0.0,0.04041102399060037,0.95,20,3,0.7,0.8,0.2,2048
marker_directed_sm_avr_gov_v1,1,marker_directed,SM_AVR_GOV,default,refine,refinement_and_schedule_search,/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo_workflows/marker_directed_sm_avr_gov_v1_20260320_145448/refine,b4096,final_eval_rmse,minimize,grp_59a5f6968f,48,False,False,2,s01;;s02,cfg_00033_e5891fb30c;;cfg_00081_5934fd92d0,completed,True,0.014092406302698271,0.0020172558164450564,0.012075150486253215,0.016109662119143327,81.34033735550474,74.80752337450394,0.0022225815046112984,4.215287652492407,2.2424402970063966,0.0,0.03909278000355698,0.9,20,3,0.9,0.6,0.4,2048
