row_idx	cfg_id	method	preset	budget	seed	experiment_id	model_flag	skip_preprocess	skip_baseline	baseline_epochs	run_root	stage1_overrides	stage2_overrides	stage3_overrides
0	cfg_00000_91a9696479	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00000_91a9696479	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
1	cfg_00001_68313930cf	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00001_68313930cf	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
2	cfg_00002_de025da292	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00002_de025da292	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
3	cfg_00003_70fcf57679	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00003_70fcf57679	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
4	cfg_00004_ae7479ac6d	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00004_ae7479ac6d	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
5	cfg_00005_1bbf6f3a14	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00005_1bbf6f3a14	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
6	cfg_00006_80602130cb	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00006_80602130cb	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
7	cfg_00007_c63918e61a	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00007_c63918e61a	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
8	cfg_00008_e8a2996014	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00008_e8a2996014	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
9	cfg_00009_ba4fc28812	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00009_ba4fc28812	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
10	cfg_00010_6330521a2d	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00010_6330521a2d	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
11	cfg_00011_7f0c93b57e	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00011_7f0c93b57e	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
12	cfg_00012_04a14ecd99	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00012_04a14ecd99	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
13	cfg_00013_3fcfd41d12	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00013_3fcfd41d12	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
14	cfg_00014_2d81f6740f	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00014_2d81f6740f	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
15	cfg_00015_fea1407f77	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00015_fea1407f77	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
16	cfg_00016_7e20479164	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00016_7e20479164	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
17	cfg_00017_8c003b9ef9	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00017_8c003b9ef9	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
18	cfg_00018_636ff8a9b3	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00018_636ff8a9b3	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
19	cfg_00019_8c113a95d0	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00019_8c113a95d0	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
20	cfg_00020_1c0f9a07d7	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00020_1c0f9a07d7	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
21	cfg_00021_5d4b0d0c03	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00021_5d4b0d0c03	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
22	cfg_00022_ee7baeab3c	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00022_ee7baeab3c	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
23	cfg_00023_5a81c411c1	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00023_5a81c411c1	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.9;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
24	cfg_00024_49e3c6faf6	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00024_49e3c6faf6	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
25	cfg_00025_2fe80a2473	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00025_2fe80a2473	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
26	cfg_00026_770ac97fd4	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00026_770ac97fd4	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
27	cfg_00027_3ee4f28858	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00027_3ee4f28858	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
28	cfg_00028_4563d58a98	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00028_4563d58a98	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
29	cfg_00029_2a3e4ccce2	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00029_2a3e4ccce2	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
30	cfg_00030_6016ce5503	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00030_6016ce5503	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
31	cfg_00031_9c70c2f046	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00031_9c70c2f046	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
32	cfg_00032_d6c42f615f	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00032_d6c42f615f	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
33	cfg_00033_91a896fb25	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00033_91a896fb25	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
34	cfg_00034_92accc25ce	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00034_92accc25ce	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
35	cfg_00035_aef1351b28	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00035_aef1351b28	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.9;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=10;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=5;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.8;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
36	cfg_00036_c2ee057005	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00036_c2ee057005	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.4;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
37	cfg_00037_a2c86c98fb	marker_directed	main	b1024	s01	thesis_marker_hpo_stage1	SM4	true	true		/zhome/14/b/214266/Repos/ml-surrogates-for-power-systems/outputs/hpo/marker_directed/stage1_policy_search/marker_directed_policy_search_20260302_112434/runs/cfg_00037_a2c86c98fb	active.candidate_method=lhs;;active.log_every=5;;active.marker.greedy_score_weight=0.7;;active.marker.include_anchor_state_markers=true;;active.marker.k_density=20;;active.marker.pca_explained_variance=0.95;;active.marker.preselect_factor=3;;active.marker.settling_fraction=0.05;;active.marker.weights.diversity=0.6;;active.marker.weights.sparsity=0.4;;qbc_K=64;;qbc_P=2048;;qbc_T=15;;qbc_enable_logging=true;;qbc_n0=64;;qbc_n_test=256		
