dataset_id,method,budget,dataset_seed_label,round_idx,train_size_before,selected_count,disagreement_metric,mean_disagreement,max_disagreement,mean_score,max_score,p90_score,selected_mean_score,selected_min_score,selected_max_score,preselect_size,eval_mse,eval_rmse,marker_pca_components,hybrid_marker_pca_components,marker_diversity_weight,marker_sparsity_weight,mean_selected_to_train_distance,mean_marker_diversity,p90_marker_diversity,max_marker_diversity,mean_marker_sparsity,p90_marker_sparsity,max_marker_sparsity,mean_selected_marker_diversity,mean_selected_marker_sparsity,mean_selected_hybrid_diversity,mean_selected_hybrid_sparsity,mean_selected_hybrid_uncertainty,mean_selected_hybrid_score,train_seconds,candidate_generation_seconds,candidate_simulation_seconds,acquisition_seconds,selected_simulation_seconds,eval_seconds,round_seconds
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,21,2816,128,member_l2_mean,0.8451159000396729,1.3892019987106323,0.8451159000396729,1.3892019987106323,1.0134526491165161,1.064820647239685,0.9139161109924316,1.3892019987106323,,0.00015370514302048832,0.012397787827692823,,,,,,,,,,,,,,,,,,140.0775130330003,0.0013745230389758945,0.0,2.188192339031957,0.3487142389640212,0.08299173199338838,143.00242068700027
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,22,2944,128,member_l2_mean,0.9220559597015381,1.3479444980621338,0.9220559597015381,1.3479444980621338,1.038140058517456,1.0766174793243408,0.9740670919418335,1.3479444980621338,,5.362880619941279e-05,0.007323169136337955,,,,,,,,,,,,,,,,,,142.58881195401773,0.0012683479581028223,0.0,2.3143519869772717,0.3542570629506372,0.08205313398502767,145.6484439999913
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,23,3072,128,member_l2_mean,0.7847951650619507,1.313441514968872,0.7847951650619507,1.313441514968872,0.9075210094451904,0.944278359413147,0.8375260233879089,1.313441514968872,,6.908208888489753e-05,0.008311563564390128,,,,,,,,,,,,,,,,,,150.7629894950078,0.0013056750176474452,0.0,2.1868285249802284,0.359091758960858,0.08127811702433974,153.69950977701228
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,24,3200,128,member_l2_mean,0.6822001934051514,0.9886994361877441,0.6822001934051514,0.9886994361877441,0.7689017653465271,0.8077139854431152,0.7117799520492554,0.9886994361877441,,4.7791600081836805e-05,0.0069131469015085165,,,,,,,,,,,,,,,,,,159.15997414896265,0.0012908270000480115,0.0,2.180674109957181,0.3460852060234174,0.08636880601989105,162.08365307399072
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,25,3328,128,member_l2_mean,0.8759956955909729,1.3736282587051392,0.8759956955909729,1.3736282587051392,1.024497151374817,1.0871002674102783,0.9318723678588867,1.3736282587051392,,5.5325799621641636e-05,0.007438131460362988,,,,,,,,,,,,,,,,,,163.59068438998656,0.001316297973971814,0.0,2.1836086690309457,0.3778531210264191,0.08361466496717185,166.54720694501884
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,26,3456,128,member_l2_mean,0.9364805817604065,1.402527093887329,0.9364805817604065,1.402527093887329,1.1048303842544556,1.157259225845337,0.9914687871932983,1.402527093887329,,0.00011628521315287799,0.010783562173645497,,,,,,,,,,,,,,,,,,172.1649978569476,0.001316942973062396,0.0,2.190466502972413,0.36296129395486787,0.08247183403000236,175.11519788298756
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,27,3584,128,member_l2_mean,0.844307005405426,1.325257658958435,0.844307005405426,1.325257658958435,0.9601886868476868,0.993964672088623,0.8944554328918457,1.325257658958435,,4.845069634029642e-05,0.006960653442048125,,,,,,,,,,,,,,,,,,175.62419468798907,0.0012726589920930564,0.0,2.3205344540183432,0.36234998400323093,0.0850761229521595,178.70758140500402
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,28,3712,128,member_l2_mean,0.9085054993629456,1.7046791315078735,0.9085054993629456,1.7046791315078735,1.1845722198486328,1.3029379844665527,0.9979966878890991,1.7046791315078735,,3.558714161044918e-05,0.005965495923261467,,,,,,,,,,,,,,,,,,185.2591776449699,0.0013119910145178437,0.0,2.1845452109701,0.3724605740280822,0.08617634099209681,188.22046099801082
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,29,3840,128,member_l2_mean,1.058774709701538,1.3207817077636719,1.058774709701538,1.3207817077636719,1.1689900159835815,1.2056941986083984,1.1146292686462402,1.3207817077636719,,3.699051740113646e-05,0.006081983015525155,,,,,,,,,,,,,,,,,,187.9336954409955,0.0013829590170644224,0.0,2.190064138965681,0.3484526150277816,0.08910043502692133,190.87942699401174
qbc_deep_ensemble_b4096_s01,qbc_deep_ensemble,b4096,s01,30,3968,128,member_l2_mean,0.7104772329330444,1.1468499898910522,0.7104772329330444,1.1468499898910522,0.8256634473800659,0.8796907067298889,0.7469757795333862,1.1468499898910522,,2.48924879997503e-05,0.004989237216223568,,,,,,,,,,,,,,,,,,195.38240981998388,0.0013163940166123211,0.0,2.1900836279965006,0.3565983709995635,0.08694559702416882,198.33667555998545
